ablation,catalog_family,source_anchor,regime,split,seed,episodes,success,success_probability,utility,mechanism_recall,rare_mechanism_recall,coverage_false_negative,tail_mechanism_failure,unsafe_deployment_failure,redundancy_rate,selection_cost,annotation_burden,label_noise_risk,schema_mismatch_rate,provenance_risk,calibration_ece,audit_risk_score,regret_to_full
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,3,6,0.666667,0.634763,0.742545,0.678548,0.549462,0.019403,0.056052,0.042269,0.107226,0.195772,0.128586,0.046388,0.055209,0.045115,0.028851,0.082576,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,4,6,0.833333,0.644464,0.909579,0.670654,0.559653,0.016779,0.062305,0.036009,0.101473,0.195772,0.128586,0.043172,0.055654,0.044799,0.030414,0.081512,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,5,6,0.666667,0.632264,0.74412,0.68254,0.564685,0.02309,0.062244,0.033205,0.101506,0.195772,0.128586,0.045055,0.049702,0.049789,0.031489,0.086376,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,6,6,0.5,0.639112,0.576309,0.675716,0.554434,0.021291,0.057771,0.033078,0.104096,0.195772,0.128586,0.048536,0.054481,0.047991,0.030285,0.081159,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,7,6,0.666667,0.635743,0.739924,0.659787,0.54109,0.020876,0.055079,0.038256,0.106883,0.195772,0.128586,0.048966,0.053947,0.044284,0.031686,0.081314,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,8,6,0.666667,0.639861,0.744412,0.680516,0.570945,0.022931,0.06065,0.034742,0.099915,0.195772,0.128586,0.044961,0.052163,0.05057,0.030134,0.08579,0.0
full_mechanism_coverage_gap_audit,robonet_multi_robot_video,RoboNet,combined_catalog_gap,heldout_combined_catalog_gap,9,6,0.666667,0.632884,0.744469,0.686906,0.567795,0.020763,0.06043,0.040056,0.104764,0.195772,0.128586,0.046143,0.052649,0.046403,0.031819,0.086113,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,0,6,0.666667,0.667287,0.753129,0.678756,0.564012,0.0,0.037299,0.021929,0.10006,0.195772,0.123444,0.03134,0.044081,0.031861,0.028005,0.038939,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,1,6,0.333333,0.653582,0.416874,0.667655,0.53933,0.0,0.033892,0.027994,0.100536,0.195772,0.123444,0.028441,0.041482,0.038849,0.02852,0.039416,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,2,6,0.5,0.649093,0.587031,0.671973,0.558751,0.0,0.027673,0.021802,0.101611,0.195772,0.123444,0.028223,0.036436,0.040835,0.02473,0.031656,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,3,6,0.666667,0.666073,0.753411,0.683357,0.564624,0.0,0.038092,0.022096,0.10629,0.195772,0.123444,0.031948,0.039333,0.038533,0.027707,0.039617,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,4,6,0.5,0.650663,0.585642,0.670623,0.561298,0.0,0.033367,0.022716,0.105042,0.195772,0.123444,0.029798,0.042586,0.034656,0.027739,0.036383,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,5,6,0.833333,0.656118,0.921619,0.686601,0.564751,0.0,0.034301,0.022628,0.097041,0.195772,0.123444,0.029987,0.038157,0.033847,0.029096,0.03704,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,6,6,0.833333,0.660489,0.920533,0.680144,0.573318,0.0,0.037961,0.022746,0.105763,0.195772,0.123444,0.030879,0.034618,0.035297,0.02503,0.039844,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,7,6,0.666667,0.646379,0.751554,0.662299,0.569765,0.0,0.040259,0.021577,0.101283,0.195772,0.123444,0.026755,0.039233,0.035121,0.026276,0.040983,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,8,6,0.833333,0.661181,0.922057,0.680348,0.586858,0.00013,0.034764,0.022827,0.102695,0.195772,0.123444,0.031733,0.034365,0.039688,0.025376,0.037616,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,nominal_metadata,heldout_combined_catalog_gap,9,6,0.5,0.659805,0.5876,0.676178,0.575207,0.0,0.038843,0.014989,0.104486,0.195772,0.123444,0.026587,0.039021,0.036451,0.025146,0.036627,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,0,6,0.666667,0.646089,0.749528,0.679948,0.563902,0.01115,0.048315,0.025578,0.10463,0.195772,0.124206,0.031346,0.039617,0.037887,0.028802,0.060176,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,1,6,0.833333,0.649417,0.915292,0.676594,0.558875,0.001184,0.058495,0.028193,0.103727,0.195772,0.124206,0.031928,0.040541,0.039317,0.028122,0.059152,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,2,6,0.666667,0.640337,0.748533,0.671312,0.54957,0.005469,0.049877,0.02207,0.102553,0.195772,0.124206,0.027248,0.046868,0.036547,0.02606,0.053911,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,3,6,0.833333,0.649087,0.915674,0.672686,0.559234,0.001026,0.056652,0.024445,0.102179,0.195772,0.124206,0.032238,0.037559,0.034857,0.028244,0.055737,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,4,6,1.0,0.658914,1.0,0.6898,0.572714,0.004018,0.05066,0.027953,0.107933,0.195772,0.124206,0.037911,0.044779,0.034674,0.030029,0.05599,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,5,6,0.5,0.643574,0.582543,0.677819,0.56167,0.007492,0.054163,0.025978,0.099022,0.195772,0.124206,0.029142,0.040779,0.036226,0.027467,0.061103,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,6,6,0.666667,0.636053,0.748527,0.670988,0.566413,0.004972,0.054966,0.023906,0.103526,0.195772,0.124206,0.035966,0.041948,0.033813,0.028524,0.05815,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,7,6,0.666667,0.647934,0.747625,0.660182,0.569451,0.00554,0.0539,0.027515,0.102952,0.195772,0.124206,0.030489,0.03869,0.035507,0.027256,0.059723,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,8,6,1.0,0.641929,1.0,0.673708,0.563021,0.005329,0.054556,0.027963,0.105242,0.195772,0.124206,0.029508,0.04168,0.036441,0.028175,0.060228,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,contact_transition_gap,heldout_combined_catalog_gap,9,6,0.333333,0.647094,0.416344,0.690687,0.543256,0.007343,0.051138,0.026026,0.102747,0.195772,0.124206,0.028654,0.042068,0.038514,0.02856,0.05871,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,0,6,0.666667,0.648666,0.753074,0.698671,0.570642,0.006597,0.049478,0.026695,0.09971,0.195772,0.124579,0.030596,0.03708,0.035872,0.030781,0.057053,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,1,6,0.666667,0.647128,0.747428,0.66382,0.570092,0.004902,0.056368,0.026817,0.104213,0.195772,0.124579,0.035588,0.041835,0.035292,0.027933,0.060586,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,2,6,0.833333,0.658002,0.917744,0.695553,0.556884,0.005674,0.053421,0.024686,0.101378,0.195772,0.124579,0.032593,0.043083,0.032345,0.028214,0.058083,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,3,6,0.666667,0.643121,0.749728,0.675938,0.562008,0.005175,0.050739,0.022847,0.104039,0.195772,0.124579,0.03171,0.040184,0.039024,0.029541,0.054653,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,4,6,0.5,0.649874,0.581557,0.689172,0.563056,0.010112,0.060988,0.026785,0.108413,0.195772,0.124579,0.033817,0.046053,0.043192,0.029669,0.069246,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,5,6,0.333333,0.640964,0.415573,0.673037,0.56367,0.005464,0.04706,0.027611,0.109491,0.195772,0.124579,0.033934,0.044815,0.03321,0.030185,0.054564,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,6,6,0.333333,0.650846,0.414229,0.672751,0.557446,0.008883,0.05535,0.023541,0.101858,0.195772,0.124579,0.034748,0.043451,0.04069,0.028828,0.062166,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,7,6,1.0,0.652071,1.0,0.663741,0.569038,0.009249,0.053004,0.021025,0.101323,0.195772,0.124579,0.029913,0.043063,0.043551,0.029869,0.059515,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,8,6,0.666667,0.638105,0.74717,0.664427,0.555095,0.006552,0.051176,0.024713,0.105483,0.195772,0.124579,0.031926,0.043935,0.035364,0.027262,0.05729,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,force_tactile_gap,heldout_combined_catalog_gap,9,6,0.333333,0.648284,0.417234,0.678708,0.57265,0.005196,0.054792,0.023376,0.097173,0.195772,0.124579,0.029665,0.042874,0.041496,0.028712,0.057978,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,0,6,0.833333,0.633443,0.912172,0.671149,0.554933,0.019077,0.053262,0.027817,0.100339,0.195772,0.124821,0.038198,0.040314,0.040875,0.028628,0.072932,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,1,6,0.666667,0.636198,0.746698,0.681993,0.548655,0.013539,0.059991,0.025572,0.102299,0.195772,0.124821,0.027509,0.047281,0.032287,0.027866,0.071318,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,2,6,0.666667,0.6421,0.74734,0.674879,0.549455,0.012322,0.049434,0.026951,0.104357,0.195772,0.124821,0.032728,0.039673,0.03803,0.028027,0.062872,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,3,6,0.666667,0.643542,0.747138,0.671541,0.561546,0.010189,0.053103,0.026105,0.104404,0.195772,0.124821,0.040701,0.042273,0.039707,0.030351,0.063069,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,4,6,0.666667,0.641777,0.748829,0.68037,0.569799,0.013406,0.054509,0.026254,0.093741,0.195772,0.124821,0.03819,0.041291,0.038186,0.030351,0.067414,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,5,6,0.5,0.646138,0.581827,0.672674,0.575098,0.011433,0.053206,0.023878,0.101852,0.195772,0.124821,0.039373,0.040936,0.037639,0.028455,0.063277,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,6,6,0.666667,0.637871,0.749815,0.686711,0.560205,0.012323,0.050737,0.025669,0.100193,0.195772,0.124821,0.031625,0.037808,0.038263,0.028122,0.06321,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,7,6,0.833333,0.631764,0.915234,0.675555,0.558809,0.008729,0.053265,0.028147,0.096821,0.195772,0.124821,0.027738,0.042271,0.038546,0.029382,0.062751,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,8,6,0.666667,0.638941,0.747334,0.678024,0.565123,0.013164,0.056257,0.028504,0.10508,0.195772,0.124821,0.034852,0.04191,0.042537,0.028254,0.069609,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,recovery_gap,heldout_combined_catalog_gap,9,6,0.5,0.647068,0.578987,0.675515,0.546588,0.011629,0.057032,0.029147,0.102486,0.195772,0.124821,0.036706,0.046685,0.03916,0.027436,0.068977,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,0,6,0.833333,0.646088,0.917641,0.687385,0.566274,0.003386,0.048675,0.029519,0.105468,0.195772,0.1251,0.036923,0.039227,0.040952,0.027058,0.054652,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,1,6,0.833333,0.643274,0.91413,0.680306,0.559344,0.011374,0.055725,0.028599,0.10231,0.195772,0.1251,0.034726,0.047563,0.036175,0.029168,0.067468,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,2,6,0.666667,0.639136,0.748942,0.671572,0.584481,0.015505,0.050039,0.023487,0.103634,0.195772,0.1251,0.033569,0.044179,0.041541,0.027029,0.064777,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,3,6,0.833333,0.630796,0.914754,0.67727,0.563198,0.010652,0.057115,0.02234,0.100756,0.195772,0.1251,0.039189,0.038389,0.03827,0.026786,0.064659,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,4,6,0.333333,0.640906,0.415253,0.676401,0.563353,0.005762,0.05287,0.029825,0.103485,0.195772,0.1251,0.035608,0.040774,0.038678,0.031798,0.060327,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,5,6,0.833333,0.641573,0.911622,0.656225,0.571801,0.010287,0.055571,0.033994,0.10389,0.195772,0.1251,0.040434,0.041725,0.030906,0.031749,0.068962,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,6,6,0.666667,0.636838,0.746035,0.669625,0.545209,0.009708,0.055232,0.028049,0.100693,0.195772,0.1251,0.030504,0.044008,0.041396,0.031356,0.065157,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,7,6,0.666667,0.649386,0.747218,0.678909,0.561927,0.010541,0.056541,0.03177,0.105955,0.195772,0.1251,0.036747,0.039081,0.034814,0.026292,0.068832,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,8,6,0.166667,0.64104,0.248191,0.678513,0.559229,0.006357,0.055972,0.02939,0.104008,0.195772,0.1251,0.032124,0.041721,0.037896,0.028061,0.063032,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,deformable_gap,heldout_combined_catalog_gap,9,6,0.666667,0.639356,0.746993,0.686723,0.552316,0.014236,0.057361,0.025257,0.108126,0.195772,0.1251,0.038573,0.044107,0.038197,0.026728,0.069885,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,0,6,1.0,0.636488,1.0,0.675118,0.559052,0.00876,0.062252,0.03255,0.101216,0.195772,0.125257,0.031698,0.04776,0.04005,0.031364,0.071724,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,1,6,0.5,0.637391,0.577293,0.667714,0.564106,0.015907,0.065659,0.025789,0.106506,0.195772,0.125257,0.039789,0.047082,0.040669,0.030663,0.078046,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,2,6,1.0,0.639592,1.0,0.685354,0.551813,0.004268,0.056369,0.028965,0.105024,0.195772,0.125257,0.034828,0.042834,0.041701,0.027662,0.061027,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,3,6,0.666667,0.637089,0.747486,0.679528,0.56087,0.013528,0.055862,0.023912,0.103757,0.195772,0.125257,0.039582,0.040738,0.046902,0.028028,0.067381,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,4,6,0.666667,0.643514,0.74439,0.667576,0.570806,0.015419,0.065608,0.032914,0.10264,0.195772,0.125257,0.034629,0.045189,0.039644,0.027068,0.081082,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,5,6,0.833333,0.633749,0.912027,0.665691,0.55616,0.012938,0.058074,0.028002,0.097716,0.195772,0.125257,0.035155,0.043346,0.037205,0.030699,0.070495,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,6,6,0.666667,0.634901,0.749592,0.701553,0.555233,0.009175,0.05744,0.028387,0.10537,0.195772,0.125257,0.03925,0.043241,0.037991,0.02831,0.066449,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,7,6,0.833333,0.636796,0.913583,0.667679,0.56658,0.010643,0.054412,0.030301,0.103862,0.195772,0.125257,0.031933,0.040865,0.043,0.03006,0.066603,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,8,6,0.833333,0.63813,0.914845,0.68253,0.56096,0.006824,0.05636,0.03128,0.101255,0.195772,0.125257,0.037621,0.045451,0.041577,0.027027,0.064733,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,irreversible_side_effect_gap,heldout_combined_catalog_gap,9,6,0.333333,0.639331,0.414824,0.676096,0.571985,0.010549,0.058139,0.025008,0.102448,0.195772,0.125257,0.033498,0.044249,0.038422,0.025961,0.066657,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,0,6,0.333333,0.642381,0.410667,0.661807,0.540057,0.011622,0.055437,0.028603,0.101635,0.195772,0.125052,0.033162,0.048069,0.03904,0.027087,0.067502,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,1,6,0.5,0.641939,0.580525,0.6759,0.563675,0.017622,0.05023,0.025693,0.10236,0.195772,0.125052,0.037805,0.046405,0.038082,0.027268,0.068141,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,2,6,0.5,0.643042,0.578306,0.66696,0.564845,0.019545,0.060552,0.026053,0.09673,0.195772,0.125052,0.037326,0.041062,0.040963,0.029305,0.077986,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,3,6,0.666667,0.642979,0.747859,0.689171,0.564512,0.019265,0.056984,0.024542,0.104296,0.195772,0.125052,0.035309,0.044498,0.04139,0.029079,0.074274,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,4,6,0.5,0.640267,0.580485,0.675259,0.559292,0.013617,0.055937,0.024472,0.105222,0.195772,0.125052,0.029491,0.043756,0.040627,0.0247,0.067805,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,5,6,0.666667,0.633006,0.749195,0.677958,0.576308,0.007199,0.060469,0.024317,0.096945,0.195772,0.125052,0.03633,0.041888,0.039113,0.029486,0.064709,0.0
full_mechanism_coverage_gap_audit,bridge_data_mobile_manipulation,BridgeData,long_horizon_gap,heldout_combined_catalog_gap,6,6,0.333333,0.636736,0.413499,0.680277,0.546797,0.013156,0.05257,0.027626,0.104281,0.195772,0.125052,0.03499,0.044745,0.037601,0.028216,0.066397,0.0
